id|data_inversa|dia_semana|horario|uf|br|municipio|causa_acidente|tipo_acidente|classificacao_acidente|fase_dia|condicao_metereologica|pessoas|mortos|feridos_leves|feridos_graves
268564|2020-02-11|terça-feira|08:55:00|RN|304.0|MACAIBA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|0|1
268565|2020-02-11|terça-feira|09:00:00|RJ|40.0|PETROPOLIS|Defeito Mecânico no Veículo|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268566|2020-02-11|terça-feira|09:20:00|MG|365.0|PATROCINIO|Animais na Pista|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268567|2020-02-11|terça-feira|03:40:00|MS|262.0|CAMPO GRANDE|Defeito Mecânico no Veículo|Incêndio|Sem Vítimas|Plena Noite|Céu Claro|1|0|0|0
268568|2020-02-11|terça-feira|06:40:00|MT|163.0|DIAMANTINO|Falta de Atenção à Condução|Colisão frontal|Com Vítimas Feridas|Pleno dia|Chuva|3|0|1|0
268569|2020-02-10|segunda-feira|03:30:00|MT|364.0|COMODORO|Falta de Atenção à Condução|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Nublado|2|0|2|0
268570|2020-02-11|terça-feira|10:00:00|PR|277.0|CURITIBA|Falta de Atenção à Condução|Queda de ocupante de veículo|Com Vítimas Feridas|Pleno dia|Nublado|1|0|1|0
268571|2020-02-11|terça-feira|10:10:00|SP|116.0|BARRA DO TURVO|Pista Escorregadia|Colisão com objeto estático|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268572|2020-02-11|terça-feira|08:45:00|SC|470.0|CAMPOS NOVOS|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268573|2020-02-11|terça-feira|10:10:00|MG|40.0|SANTOS DUMONT|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268574|2020-02-11|terça-feira|10:15:00|SC|282.0|ALFREDO WAGNER|Defeito Mecânico no Veículo|Engavetamento|Sem Vítimas|Pleno dia|Céu Claro|5|0|0|0
268575|2020-02-11|terça-feira|10:45:00|SC|101.0|BIGUACU|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|0|1
268577|2020-02-11|terça-feira|11:00:00|MG|381.0|BETIM|Desobediência às normas de trânsito pelo condutor|Colisão lateral|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
268578|2020-02-11|terça-feira|10:55:00|RJ|40.0|PETROPOLIS|Velocidade Incompatível|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268579|2020-02-11|terça-feira|10:40:00|PR|116.0|CAMPINA GRANDE DO SUL|Avarias e/ou desgaste excessivo no pneu|Colisão lateral|Sem Vítimas|Pleno dia|Chuva|2|0|0|0
268580|2020-02-11|terça-feira|11:00:00|SC|101.0|BARRA VELHA|Falta de Atenção à Condução|Queda de ocupante de veículo|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268581|2020-02-11|terça-feira|11:20:00|GO|40.0|LUZIANIA|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Sem Vítimas|Pleno dia|Céu Claro|1|0|0|0
268582|2020-02-11|terça-feira|11:00:00|RN|101.0|GOIANINHA|Falta de Atenção do Pedestre|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Céu Claro|1|0|1|0
268583|2020-02-11|terça-feira|09:00:00|MG|267.0|ARANTINA|Velocidade Incompatível|Colisão com objeto estático|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268584|2020-02-11|terça-feira|11:40:00|PR|476.0|CURITIBA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
268585|2020-02-11|terça-feira|10:45:00|MG|381.0|CARMO DA CACHOEIRA|Velocidade Incompatível|Colisão lateral|Sem Vítimas|Pleno dia|Chuva|2|0|0|0
268586|2020-02-11|terça-feira|09:30:00|MT|158.0|AGUA BOA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Sol|2|0|2|0
268587|2020-02-11|terça-feira|05:35:00|PA|230.0|ITAITUBA|Defeito Mecânico no Veículo|Colisão com objeto estático|Com Vítimas Fatais|Amanhecer|Garoa/Chuvisco|5|1|3|0
268588|2020-02-11|terça-feira|11:55:00|PR|277.0|CASCAVEL|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|4|0|1|0
268589|2020-02-11|terça-feira|12:10:00|RS|116.0|VACARIA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268590|2020-02-11|terça-feira|06:24:00|MG|381.0|SAO GONCALO DO RIO ABAIXO|Velocidade Incompatível|Tombamento|Com Vítimas Feridas|Amanhecer|Garoa/Chuvisco|1|0|1|0
268591|2020-02-11|terça-feira|12:05:00|BA|324.0|SALVADOR|Carga excessiva e/ou mal acondicionada|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268592|2020-02-11|terça-feira|11:00:00|RJ|40.0|PETROPOLIS|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268593|2020-02-11|terça-feira|11:15:00|ES|262.0|CARIACICA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Nublado|3|0|1|0
268594|2020-02-11|terça-feira|09:18:00|RN|427.0|SAO FERNANDO|Ultrapassagem Indevida|Colisão frontal|Com Vítimas Feridas|Pleno dia|Céu Claro|4|0|0|1
268596|2020-02-11|terça-feira|13:00:00|MG|262.0|JUATUBA|Velocidade Incompatível|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268597|2020-02-11|terça-feira|11:50:00|MG|40.0|PARAOPEBA|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268598|2020-02-11|terça-feira|12:40:00|PR|369.0|ROLANDIA|Falta de Atenção do Pedestre|Colisão com objeto em movimento|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268599|2020-02-11|terça-feira|11:50:00|MT|364.0|JACIARA|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Sem Vítimas|Pleno dia|Céu Claro|2|0|0|0
268600|2020-02-11|terça-feira|13:15:00|PA|230.0|MARABA|Falta de Atenção à Condução|Colisão traseira|Sem Vítimas|Pleno dia|Sol|2|0|0|0
268601|2020-02-11|terça-feira|12:45:00|SP|116.0|TABOAO DA SERRA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
268602|2020-02-11|terça-feira|13:00:00|ES|262.0|CARIACICA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268603|2020-02-11|terça-feira|11:40:00|PR|277.0|CASCAVEL|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268604|2020-02-11|terça-feira|13:30:00|MG|381.0|BETIM|Avarias e/ou desgaste excessivo no pneu|Colisão com objeto estático|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268605|2020-02-11|terça-feira|13:20:00|GO|452.0|RIO VERDE|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
268606|2020-02-11|terça-feira|10:00:00|MA|316.0|CAXIAS|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Pleno dia|Sol|2|0|1|0
268607|2020-02-11|terça-feira|09:40:00|RS|158.0|SANTANA DO LIVRAMENTO|Defeito Mecânico no Veículo|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|0
268608|2020-02-11|terça-feira|12:50:00|MG|381.0|JOAO MONLEVADE|Desobediência às normas de trânsito pelo condutor|Colisão traseira|Sem Vítimas|Pleno dia|Nublado|2|0|0|0
268610|2020-02-11|terça-feira|13:00:00|MG|459.0|SANTA RITA DE CALDAS|Fenômenos da Natureza|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268611|2020-02-11|terça-feira|13:15:00|MG|40.0|SETE LAGOAS|Pista Escorregadia|Colisão com objeto estático|Sem Vítimas|Pleno dia|Chuva|1|0|0|0
268612|2020-02-11|terça-feira|09:30:00|MT|364.0|SANTO ANTONIO DO LEVERGER|Velocidade Incompatível|Tombamento|Sem Vítimas|Pleno dia|Céu Claro|1|0|0|0
268613|2020-02-11|terça-feira|13:45:00|CE|402.0|ITAPIPOCA|Desobediência às normas de trânsito pelo condutor|Colisão frontal|Com Vítimas Fatais|Pleno dia|Nublado|2|1|0|0
268614|2020-02-11|terça-feira|13:30:00|MG|381.0|CARMO DA CACHOEIRA|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|2|0|2|0
268615|2020-02-11|terça-feira|14:20:00|PR|376.0|MARINGA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|2|0
268616|2020-02-11|terça-feira|14:25:00|SC|101.0|JOINVILLE|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268617|2020-02-11|terça-feira|14:15:00|MG|381.0|BETIM|Ingestão de Álcool|Colisão frontal|Com Vítimas Feridas|Pleno dia|Chuva|4|0|1|0
268618|2020-02-11|terça-feira|14:39:00|MG|50.0|UBERLANDIA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268619|2020-02-11|terça-feira|14:50:00|SC|280.0|SAO FRANCISCO DO SUL|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Chuva|4|0|0|2
268620|2020-02-11|terça-feira|07:25:00|PR|116.0|RIO NEGRO|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|0
268621|2020-02-11|terça-feira|14:00:00|MS|158.0|TRES LAGOAS|Defeito Mecânico no Veículo|Colisão lateral|Sem Vítimas|Pleno dia|Céu Claro|2|0|0|0
268622|2020-01-06|segunda-feira|16:10:00|GO|251.0|CRISTALINA|Falta de Atenção à Condução|Colisão frontal|Com Vítimas Fatais|Pleno dia|Céu Claro|2|1|1|0
268623|2020-02-11|terça-feira|13:59:00|MG|116.0|GOVERNADOR VALADARES|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Chuva|5|0|1|0
268624|2020-02-11|terça-feira|12:20:00|RO|364.0|JI-PARANA|Desobediência às normas de trânsito pelo pedestre|Atropelamento de Pedestre|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268625|2020-02-11|terça-feira|11:45:00|AC|364.0|RIO BRANCO|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Garoa/Chuvisco|4|0|2|0
268626|2020-02-11|terça-feira|13:50:00|MS|60.0|PARAISO DAS AGUAS|Defeito na Via|Capotamento|Com Vítimas Feridas|Pleno dia|Céu Claro|1|0|1|0
268627|2020-02-11|terça-feira|14:50:00|BA|116.0|CANDIDO SALES|Defeito Mecânico no Veículo|Incêndio|Sem Vítimas|Pleno dia|Céu Claro|1|0|0|0
268628|2020-02-11|terça-feira|15:30:00|SC|470.0|INDAIAL|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268630|2020-02-11|terça-feira|15:45:00|TO|153.0|RIO DOS BOIS|Defeito Mecânico no Veículo|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Garoa/Chuvisco|3|0|2|0
268631|2020-02-11|terça-feira|14:20:00|RJ|101.0|RIO DE JANEIRO|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Chuva|3|0|1|0
268632|2020-02-11|terça-feira|15:50:00|MA|10.0|IMPERATRIZ|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|0|1
268634|2020-02-11|terça-feira|09:30:00|MA|10.0|ITINGA DO MARANHAO|Falta de Atenção do Pedestre|Colisão lateral|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|0
268636|2020-02-11|terça-feira|12:50:00|MT|174.0|PONTES E LACERDA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|2|0
268637|2020-02-11|terça-feira|15:40:00|PR|116.0|CAMPINA GRANDE DO SUL|Falta de Atenção à Condução|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
268639|2020-02-11|terça-feira|15:55:00|SC|101.0|CAPIVARI DE BAIXO|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|1
268640|2020-02-11|terça-feira|16:50:00|BA|324.0|SIMOES FILHO|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|2|0
268641|2020-02-11|terça-feira|16:10:00|MT|163.0|TERRA NOVA DO NORTE|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268643|2020-02-11|terça-feira|15:55:00|MG|381.0|ITATIAIUCU|Falta de Atenção à Condução|Tombamento|Com Vítimas Feridas|Pleno dia|Nublado|2|0|2|0
268644|2020-02-11|terça-feira|17:20:00|BA|324.0|FEIRA DE SANTANA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|3|0
268645|2020-02-11|terça-feira|16:00:00|BA|101.0|CONCEICAO DO ALMEIDA|Desobediência às normas de trânsito pelo condutor|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268646|2020-02-11|terça-feira|17:00:00|PR|476.0|ARAUCARIA|Desobediência às normas de trânsito pelo condutor|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Sol|1|0|1|0
268647|2020-02-11|terça-feira|16:15:00|SP|116.0|EMBU DAS ARTES|Velocidade Incompatível|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
268648|2020-02-11|terça-feira|16:30:00|ES|262.0|IBATIBA|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|3|0|1|0
268649|2020-02-11|terça-feira|17:20:00|RJ|101.0|SAO GONCALO|Não guardar distância de segurança|Colisão lateral|Com Vítimas Feridas|Anoitecer|Chuva|3|0|0|1
268650|2020-02-11|terça-feira|17:15:00|ES|262.0|VENDA NOVA DO IMIGRANTE|Ingestão de Álcool|Colisão lateral|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
268651|2020-02-11|terça-feira|17:14:00|GO|153.0|GOIANIA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
268652|2020-02-11|terça-feira|17:15:00|SC|280.0|RIO NEGRINHO|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
268653|2020-02-11|terça-feira|17:40:00|SP|116.0|SAO JOSE DOS CAMPOS|Falta de Atenção à Condução|Engavetamento|Com Vítimas Feridas|Pleno dia|Nublado|3|0|1|0
268654|2020-02-11|terça-feira|17:40:00|SE|235.0|ARACAJU|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|0|2
268655|2020-02-11|terça-feira|17:45:00|MG|50.0|UBERABA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|0|1
268656|2020-02-11|terça-feira|13:30:00|RS|293.0|PIRATINI|Falta de Atenção à Condução|Colisão traseira|Sem Vítimas|Pleno dia|Sol|2|0|0|0
268658|2020-02-11|terça-feira|17:50:00|SC|101.0|BALNEARIO CAMBORIU|Avarias e/ou desgaste excessivo no pneu|Tombamento|Com Vítimas Feridas|Anoitecer|Nublado|2|0|2|0
268659|2020-02-11|terça-feira|17:15:00|PR|376.0|MARINGA|Falta de Atenção à Condução|Tombamento|Com Vítimas Feridas|Pleno dia|Sol|1|0|0|1
268660|2020-02-11|terça-feira|17:15:00|MT|163.0|RONDONOPOLIS|Avarias e/ou desgaste excessivo no pneu|Saída de leito carroçável|Sem Vítimas|Pleno dia|Chuva|2|0|0|0
268661|2020-02-11|terça-feira|16:40:00|RJ|116.0|PORTO REAL|Desobediência às normas de trânsito pelo condutor|Colisão lateral|Sem Vítimas|Pleno dia|Chuva|2|0|0|0
268662|2020-02-11|terça-feira|17:40:00|MG|365.0|MONTE ALEGRE DE MINAS|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Nublado|2|0|0|1
268663|2020-02-11|terça-feira|18:30:00|PR|376.0|MARINGA|Agressão Externa|Colisão com objeto estático|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|2|0
268664|2020-02-11|terça-feira|18:00:00|RJ|493.0|ITABORAI|Sinalização da via insuficiente ou inadequada|Atropelamento de Pedestre|Com Vítimas Feridas|Anoitecer|Chuva|2|0|1|0
268666|2020-02-11|terça-feira|18:20:00|PR|163.0|SANTO ANTONIO DO SUDOESTE|Desobediência às normas de trânsito pelo condutor|Colisão frontal|Com Vítimas Feridas|Pleno dia|Céu Claro|6|0|4|0
268667|2020-02-11|terça-feira|18:30:00|PE|428.0|PETROLINA|Mal Súbito|Queda de ocupante de veículo|Com Vítimas Feridas|Plena Noite|Céu Claro|1|0|1|0
268669|2020-02-11|terça-feira|15:45:00|BA|101.0|EUNAPOLIS|Ultrapassagem Indevida|Colisão frontal|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|0|2
268670|2020-02-11|terça-feira|19:00:00|CE|116.0|FORTALEZA|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Nublado|2|0|1|0
268671|2020-01-05|domingo|14:30:00|MG|40.0|CAETANOPOLIS|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|3|0|1|1
268672|2020-02-11|terça-feira|19:00:00|SP|116.0|SAO PAULO|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Anoitecer|Nublado|3|0|1|0
268673|2020-02-11|terça-feira|19:00:00|GO|158.0|JATAI|Falta de Atenção à Condução|Colisão frontal|Com Vítimas Feridas|Plena Noite|Nublado|2|0|1|0
268674|2020-02-11|terça-feira|12:30:00|SC|101.0|ARAQUARI|Velocidade Incompatível|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|3|0|2|0
268675|2020-02-11|terça-feira|17:10:00|MG|116.0|MURIAE|Defeito Mecânico no Veículo|Tombamento|Sem Vítimas|Pleno dia|Céu Claro|1|0|0|0
268676|2020-02-11|terça-feira|18:00:00|RO|364.0|JI-PARANA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Anoitecer|Céu Claro|2|0|2|0
268677|2020-02-11|terça-feira|18:25:00|MG|116.0|TEOFILO OTONI|Desobediência às normas de trânsito pelo condutor|Colisão traseira|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|2|0
268678|2020-02-11|terça-feira|19:00:00|PA|230.0|MARABA|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Anoitecer|Céu Claro|2|0|1|0
268679|2020-02-11|terça-feira|19:00:00|CE|116.0|FORTALEZA|Desobediência às normas de trânsito pelo condutor|Tombamento|Com Vítimas Feridas|Plena Noite|Céu Claro|1|0|0|1
268681|2020-02-11|terça-feira|18:15:00|SC|470.0|RIO DO SUL|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Anoitecer|Nublado|2|0|1|0
268682|2020-02-11|terça-feira|19:45:00|PR|376.0|TIJUCAS DO SUL|Velocidade Incompatível|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Garoa/Chuvisco|1|0|1|0
268683|2020-02-11|terça-feira|18:30:00|SE|101.0|SAO CRISTOVAO|Desobediência às normas de trânsito pelo pedestre|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
268684|2020-02-11|terça-feira|19:10:00|PA|163.0|SANTAREM|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
268685|2020-02-11|terça-feira|19:10:00|SP|116.0|ITAPECERICA DA SERRA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Plena Noite|Nublado|3|0|1|0
268686|2020-02-03|segunda-feira|05:50:00|PB|101.0|BAYEUX|Não guardar distância de segurança|Colisão traseira|Sem Vítimas|Pleno dia|Sol|3|0|0|0
268687|2020-02-11|terça-feira|19:55:00|MG|381.0|CONTAGEM|Velocidade Incompatível|Engavetamento|Com Vítimas Feridas|Plena Noite|Chuva|4|0|1|1
268688|2020-02-11|terça-feira|19:00:00|RJ|101.0|ANGRA DOS REIS|Desobediência às normas de trânsito pelo condutor|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Chuva|1|0|1|0
268689|2020-02-11|terça-feira|18:40:00|MA|316.0|CAXIAS|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Fatais|Plena Noite|Céu Claro|2|1|0|0
268690|2020-02-11|terça-feira|15:55:00|PR|153.0|GENERAL CARNEIRO|Velocidade Incompatível|Colisão traseira|Sem Vítimas|Pleno dia|Céu Claro|2|0|0|0
268693|2020-02-11|terça-feira|19:35:00|RJ|116.0|TERESOPOLIS|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|0
268694|2020-02-11|terça-feira|19:55:00|ES|101.0|LINHARES|Restrição de Visibilidade|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Chuva|1|0|1|0
268695|2020-02-11|terça-feira|20:21:00|PR|163.0|GUAIRA|Ultrapassagem Indevida|Colisão frontal|Com Vítimas Fatais|Plena Noite|Céu Claro|3|1|0|1
268696|2020-02-11|terça-feira|20:50:00|PR|376.0|MANDAGUARI|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Plena Noite|Céu Claro|3|0|1|1
268698|2020-02-11|terça-feira|17:00:00|AM|319.0|CANUTAMA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Fatais|Pleno dia|Céu Claro|2|1|0|0
268700|2020-02-11|terça-feira|20:20:00|ES|101.0|SERRA|Falta de Atenção à Condução|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Chuva|1|0|1|0
268701|2020-02-11|terça-feira|20:05:00|RJ|116.0|NOVA IGUACU|Falta de Atenção à Condução|Colisão lateral|Sem Vítimas|Plena Noite|Chuva|2|0|0|0
268702|2020-02-11|terça-feira|20:40:00|SP|116.0|SAO JOSE DOS CAMPOS|Falta de Atenção à Condução|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Nublado|3|0|0|1
268703|2020-02-11|terça-feira|20:40:00|PR|153.0|SANTO ANTONIO DA PLATINA|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Plena Noite|Nublado|3|0|1|1
268704|2020-02-11|terça-feira|18:20:00|SC|282.0|JOACABA|Falta de Atenção à Condução|Colisão lateral|Sem Vítimas|Pleno dia|Céu Claro|2|0|0|0
268705|2020-02-11|terça-feira|11:00:00|MG|116.0|TARUMIRIM|Avarias e/ou desgaste excessivo no pneu|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Nublado|1|0|0|1
268706|2020-02-11|terça-feira|19:50:00|SC|470.0|BRUNOPOLIS|Ingestão de Álcool|Tombamento|Com Vítimas Feridas|Plena Noite|Céu Claro|3|0|2|0
268707|2020-02-11|terça-feira|21:55:00|RS|116.0|ESTEIO|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
268708|2020-02-11|terça-feira|22:00:00|PA|230.0|MARABA|Não guardar distância de segurança|Colisão traseira|Sem Vítimas|Plena Noite|Garoa/Chuvisco|2|0|0|0
268709|2020-02-11|terça-feira|18:20:00|SC|470.0|LONTRAS|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Nublado|2|0|0|1
268710|2020-01-10|sexta-feira|19:30:00|MG|381.0|GOVERNADOR VALADARES|Falta de Atenção à Condução|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Ignorado|2|0|1|1
